Suburb,Actual_Price_2025,Predicted_Price_2025,Prediction_Error,Error_Percent,Absolute_Error,Historical_Growth_Rate,Forecast_Price_2026,Forecast_2026_Lower,Forecast_2026_Upper,Median_Income,Crime_Rate,Education_Rate,Employment_Rate,Risk_Score,Population,Expected_Growth_2026,Value_Gap,Value_Gap_Percent,Value_Category,Value_Score,Growth_Score,Safety_Score,Income_Score,Education_Score,Investment_Score,Price_Category,Crime_Rate_Risk,Crime_Risk_Category,Income_Risk,Employment_Risk,Education_Risk,Economic_Risk,Economic_Risk_Category,Prediction_Error_Abs,Prediction_Uncertainty_Risk,Growth_Risk,Price_Level_Risk,Market_Risk,Market_Risk_Category,Total_Risk_Score,Total_Risk_Category,Risk_Adjusted_Return,Investment_Strategy
BURNSIDE,1825000.0,1893004.320835972,-68004.32083597174,-3.726264155395712,68004.32083597174,11.785714285714286,2116108.4015059257,2055063.0331779511,2177153.7698339005,1033.0,18.948056190787323,0.597517151257759,0.6004056795131846,1.8751998733122317,3060.0,15.951145287995928,68004.32083597174,3.5924017757096443,Fairly Valued,61.040043061841885,50.003351731943205,98.1370701146284,65.05894962486603,76.43545035564946,67.8426523537589,Premium (>$1M),0.7931426761603306,Very Low Crime Risk,34.94105037513397,27.835672438185128,23.564549644350535,30.53413684789263,Low Economic Risk,68004.32083597174,13.809571738982443,20,21.35343328087468,17.86218701581165,Very Low Market Risk,19.077448629956745,Very Low Risk,0.7944806923423463,Low Risk / Low Return (SAFE)
BURTON,735000.0,684996.5520612877,50003.44793871232,6.803190195743173,50003.44793871232,15.12605042016806,788609.4759024908,727564.1075745162,849654.8442304654,653.0,57.20858895705522,0.3424846625766871,0.5824064711830131,4.680247765806387,6519.0,7.2938062452368415,-50003.44793871232,-7.299810165210646,Overvalued,39.66076810878562,37.65422702770257,94.12636673648711,24.33011789924973,25.230021343588582,46.30958035610507,Mid-Range ($500k-$750k),3.4289253797234105,Very Low Crime Risk,75.66988210075027,30.19206036903256,74.76997865641142,61.84655489236719,High Economic Risk,50003.44793871232,10.146588952665118,40,3.296612275325106,18.882788649897325,Very Low Market Risk,35.72851279008008,Low Risk,0.19858702929041028,Low Risk / Low Return (SAFE)
CAMDEN PARK,1225000.0,1239944.7115136113,-14944.711513611255,-1.2199764500907146,14944.711513611255,15.886699507389164,1436931.0018895422,1375885.6335615676,1497976.3702175168,797.0,64.0910452231207,0.5450733752620545,0.6418118466898954,4.472142292902016,3338.0,17.30048995016671,14944.711513611255,1.205272410522895,Fairly Valued,56.35457648042957,51.92810313879558,94.42391934705776,39.764201500535904,65.90578779085101,61.3283916024048,Premium (>$1M),3.9030604184314517,Very Low Crime Risk,60.235798499464096,22.414934436375276,34.09421220914899,43.66122202247443,Moderate Economic Risk,14944.711513611255,3.01251557921594,20,11.413898782407024,11.058480927288132,Very Low Market Risk,25.21322532222428,Low Risk,0.6599908915252366,Low Risk / Low Return (SAFE)
CAMPBELLTOWN,1187500.0,1205003.9050050578,-17503.905005057808,-1.4740130530574995,17503.905005057808,17.4380551659654,1415133.150711877,1354087.7823839025,1476178.5190398516,713.0,41.23488773747841,0.5039939550949913,0.5570574473615805,3.339943704685328,9263.0,19.16910742836859,17503.905005057808,1.45260151708673,Fairly Valued,56.84003498984922,54.59356306232012,96.04275541564616,30.760986066452308,57.65786085377881,60.28888634100976,Premium (>$1M),2.3284910066933255,Very Low Crime Risk,69.2390139335477,33.51065820377518,42.34213914622119,53.141132257150645,Moderate Economic Risk,17503.905005057808,3.533283753044403,20,10.792677876252796,11.11148297028096,Very Low Market Risk,29.491410024639514,Low Risk,0.6286723838903615,Low Risk / Low Return (SAFE)
CHANDLERS HILL,1108244.0,1105752.9376630504,2491.062336949632,0.2247756213387693,2491.062336949632,16.972049076293892,1293421.8689057848,1232376.5005778102,1354467.2372337594,1025.0,10.08827238335435,0.5094577553593947,0.6990881458966566,0.8179521519665942,792.0,16.709124426189973,-2491.062336949632,-0.2252820003548314,Fairly Valued,53.54667885124718,51.08455911616827,99.64874020727795,64.20150053590568,58.754882798009845,64.27060483605867,Premium (>$1M),0.18278878852370603,Very Low Crime Risk,35.79849946409432,14.916539079276077,41.245117201990155,30.623234896228013,Low Economic Risk,2491.062336949632,0.4783327747869627,20,9.47973163256854,9.56126601805692,Very Low Market Risk,17.278707288282504,Very Low Risk,0.9141305324639283,Low Risk / Low Return (SAFE)
CHELTENHAM,1125000.0,1145253.7855933588,-20253.7855933588,-1.8003364971874487,20253.7855933588,18.181818181818183,1353481.7466103332,1292436.3782823586,1414527.1149383078,766.0,51.85516316495306,0.4716137684398748,0.5963541666666666,3.5220880837214,2236.0,20.30948858758517,20253.7855933588,1.7684975896294692,Fairly Valued,57.46007700042647,56.22024177687396,95.78232240191252,36.441586280814576,51.15656622366879,61.031442589218,Premium (>$1M),3.0601258338877146,Very Low Crime Risk,63.558413719185424,28.366081098281853,48.843433776331224,50.05771794434351,Moderate Economic Risk,20253.7855933588,4.092854687013291,20,9.757309699329081,11.076469299637587,Very Low Market Risk,28.162190582265584,Low Risk,0.6964322014936694,Low Risk / High Return (BEST)
CHRISTIE DOWNS,771000.0,756110.5513818489,14889.448618151133,1.9311865911998876,14889.448618151133,25.192012288786486,946590.0144027756,885544.646074801,1007635.38273075,493.0,137.97709923664124,0.2824427480916031,0.3785714285714285,9.775169213492726,5239.0,22.77432093421213,-14889.448618151133,-1.96921582312792,Fairly Valued,50.1236789225614,59.73616299391361,86.84156467792744,7.181136120042872,13.174804356081744,49.73410821444692,Upper-Mid ($750k-$1M),8.993098876418179,Very Low Crime Risk,92.81886387995712,56.87736927167896,86.82519564391825,80.8376818502659,Very High Economic Risk,14889.448618151133,3.001270178176344,20,3.892984345233165,9.173754157578829,Very Low Market Risk,44.95152141957416,Moderate Risk,0.49561625449273716,High Risk / High Return (AGGRESSIVE)
CHRISTIES BEACH,923500.0,907313.0053037112,16186.99469628872,1.7527877310545443,16186.99469628872,20.989304812834227,1097751.697593394,1036706.3292654194,1158797.0659213683,641.0,116.21666946168035,0.392587623679356,0.5320972886762361,7.585810195380575,5962.0,18.86861912218668,-16186.99469628872,-1.7840584893710778,Fairly Valued,50.48710644026245,54.164936258301154,89.97194602842151,23.04394426580922,35.28969503969196,53.6673163461789,Upper-Mid ($750k-$1M),7.494014564829392,Very Low Crime Risk,76.95605573419078,36.77834729316648,64.71030496030804,62.45359304710694,High Economic Risk,16186.99469628872,3.265306759946506,20,6.419282696927027,9.910943378210359,Very Low Market Risk,35.45718956864436,Low Risk,0.5175555040154539,Low Risk / Low Return (SAFE)
CLAPHAM,1319000.0,1325640.0923419097,-6640.092341909651,-0.5034186764146816,6640.092341909651,15.388076490438696,1529630.6037394048,1468585.2354114302,1590675.9720673794,1029.0,21.352313167259787,0.5640569395017794,0.6711210096510765,1.5711409997610983,1685.0,15.96896161784722,6640.092341909651,0.500897067029641,Fairly Valued,54.97202588185727,50.0287655545992,98.5718184676132,64.63022508038586,69.71730826065567,65.37942743485307,Premium (>$1M),0.9587728568015694,Very Low Crime Risk,35.369774919614144,18.577890239870328,30.28269173934433,29.314792879637036,Low Economic Risk,6640.092341909651,1.3226154701220572,20,12.97109252050029,10.771819318173895,Very Low Market Risk,17.099392160493768,Very Low Risk,0.8822927022214194,Low Risk / Low Return (SAFE)
CLARENCE GARDENS,1486327.0,1531731.769411125,-45404.76941112499,-3.054830425009099,45404.76941112499,17.500577416595384,1799793.6735315053,1738748.3052035307,1860839.04185948,979.0,37.48946925021061,0.537910699241786,0.6846318036286019,2.5893273884239223,2373.0,21.090020805078915,45404.76941112499,2.9642767955763474,Fairly Valued,59.80715696597896,57.33361964528141,97.1159989076283,59.27116827438371,64.4676655328241,67.03619357707967,Premium (>$1M),2.070467697748461,Very Low Crime Risk,40.72883172561629,16.80910845342696,35.5323344671759,32.51361529227141,Low Economic Risk,45404.76941112499,9.2108076501415,20,15.74301333554212,14.620076393942131,Very Low Market Risk,19.80196323424867,Very Low Risk,1.013847614649947,Low Risk / High Return (BEST)
CLARENCE PARK,1561000.0,1543732.2309703012,17267.7690296988,1.1061991691030622,17267.7690296988,7.566319031287185,1660535.9365543216,1599490.568226347,1721581.304882296,921.0,56.78826626551335,0.5863106430989093,0.6622965641952984,3.429978432367295,2658.0,6.376421303928351,-17267.7690296988,-1.1185728122580738,Fairly Valued,51.793324254007786,36.34563775032104,95.91402228868944,53.05466237942122,74.18540738673717,59.18395126710739,Premium (>$1M),3.3999691890961357,Very Low Crime Risk,46.945337620578776,19.733153092934884,25.814592613262832,34.55553326082242,Low Economic Risk,17267.7690296988,3.485232638084195,40,16.98003810154891,19.639102580620907,Very Low Market Risk,22.225577903264234,Low Risk,0.27454306327646544,Low Risk / Low Return (SAFE)
CLARENDON,880000.0,890989.4775039242,-10989.477503924163,-1.2488042618095645,10989.477503924163,9.890109890109889,979109.3159383785,918063.9476104038,1040154.6842663528,951.0,29.503105590062116,0.4937888198757764,0.6678966789667896,1.8741988401659615,643.0,11.262422265724812,10989.477503924163,1.2334014914194948,Fairly Valued,56.40978834721358,43.31519674347728,98.1385014082017,56.27009646302251,55.60887356698857,61.38083779782597,Upper-Mid ($750k-$1M),1.5202840573799457,Very Low Crime Risk,43.72990353697749,19.00000735580919,44.39112643301143,36.443179261833784,Low Economic Risk,10989.477503924163,2.2076682711975373,20,5.698666445788122,9.307733919926045,Very Low Market Risk,20.539221632116085,Low Risk,0.5228797241647749,Low Risk / Low Return (SAFE)
CLEARVIEW,907500.0,865942.0425972397,41557.95740276028,4.579389245483227,41557.95740276028,12.172011661807575,971344.6090066704,910299.2406786958,1032389.977334645,781.0,81.18254340685124,0.486391365556077,0.6131040616661726,5.386350175633383,4261.0,7.035218623324564,-41557.95740276028,-4.799161532579542,Fairly Valued,44.56905073934628,37.28536879375844,93.11676995634492,38.049303322615216,54.12361251653854,52.43516816155861,Upper-Mid ($750k-$1M),5.080500250904832,Very Low Crime Risk,61.950696677384784,26.173248519438005,45.87638748346146,48.00260039121608,Moderate Economic Risk,41557.95740276028,8.428023045791342,40,6.1542284436345565,18.909766329225175,Very Low Market Risk,29.307403536724525,Low Risk,0.2321287145168918,Low Risk / Low Return (SAFE)
CLOVELLY PARK,1050000.0,1021114.5238453308,28885.476154669188,2.750997729016113,28885.476154669188,11.138014527845035,1134846.4078571594,1073801.0395291848,1195891.776185134,755.0,50.84745762711865,0.5359769747361689,0.6227799227799228,3.7734932303722784,3126.0,8.080610272110418,-28885.476154669188,-2.828818460625921,Fairly Valued,48.436447601951485,38.77655121965935,95.42285920926872,35.262593783494104,64.079412281588,55.00697422303693,Premium (>$1M),2.99070461481754,Very Low Crime Risk,64.73740621650589,24.90652156507646,35.920587718411994,47.02477712145828,Moderate Economic Risk,28885.476154669188,5.8493102835478,40,8.514867887020625,18.468441085174277,Very Low Market Risk,28.10328816220926,Low Risk,0.2776528283358416,Low Risk / Low Return (SAFE)
COLLEGE PARK,3000000.0,3201804.42560865,-201804.42560864985,-6.726814186954995,201804.42560864985,4.715246846236305,3352777.407809816,3291732.039481841,3413822.77613779,1170.0,44.97354497354497,0.6653439153439153,0.6366459627329193,2.740233971323857,755.0,11.759246926993862,201804.42560864985,6.302834239173983,Undervalued,66.36009019206674,44.02388444391858,96.9002302059815,79.7427652733119,90.05370962721518,71.26082996351427,Premium (>$1M),2.5860485304626533,Very Low Crime Risk,20.257234726688097,23.091232325987008,9.946290372784816,19.045245135697115,Very Low Economic Risk,201804.42560864985,41.03644475714546,20,40.8183550070405,33.61916665461831,Low Market Risk,17.022270457911016,Very Low Risk,0.6524842113792632,Low Risk / Low Return (SAFE)
COLLINSWOOD,1850000.0,1975619.3448264725,-125619.34482647246,-6.790234855484997,125619.34482647246,14.597970335675257,2264019.670730103,2202974.302402128,2325065.0390580776,1012.0,54.10821643286573,0.6018704074816299,0.6682769726247987,3.3007376733398783,1496.0,22.37944166108664,125619.34482647246,6.3584791855490845,Undervalued,66.46931030408383,59.17289368415668,96.09881284082648,62.80814576634513,77.30949724157973,71.10595066953935,Premium (>$1M),3.2153395333426835,Very Low Crime Risk,37.19185423365487,18.95022075578366,22.690502758420266,28.81909389524659,Low Economic Risk,125619.34482647246,25.5336054741795,20,21.767580551644166,22.655337327582842,Low Market Risk,19.905216273142667,Very Low Risk,1.0705194994723848,Low Risk / High Return (BEST)
COLONEL LIGHT GARDENS,1760000.0,1825589.0814168607,-65589.08141686069,-3.7266523532307207,65589.08141686069,18.68852459016394,2166764.745812799,2105719.377484824,2227810.1141407737,1042.0,20.83333333333333,0.5643115942028986,0.6980273141122914,1.786114096589557,3311.0,23.11163328481812,65589.08141686069,3.592762581925405,Fairly Valued,61.04075125365209,60.21731687518592,98.264446415975,66.02357984994642,69.76843783747228,69.89982463932628,Premium (>$1M),0.9230201379850816,Very Low Crime Risk,33.976420150053585,15.055419143747997,30.231562162527723,27.551148250656738,Low Economic Risk,65589.08141686069,13.318096660660784,20,20.276650376874017,17.39640125848282,Very Low Market Risk,17.531760418420458,Very Low Risk,1.2471364167780463,Low Risk / High Return (BEST)
COROMANDEL VALLEY,1226500.0,1217116.70060771,9383.299392289948,0.7650468318214388,9383.299392289948,13.974654377880183,1387204.5528930963,1326159.1845651218,1448249.921221071,986.0,8.21730198584798,0.5261355854827665,0.6806237366445279,0.997727846677214,4380.0,13.102694895482784,-9383.299392289948,-0.7709449215186053,Fairly Valued,52.47564959782056,45.94022460509136,99.39169397715372,60.021436227224015,62.10345791827807,62.31965105196116,Premium (>$1M),0.05389692382459174,Very Low Crime Risk,39.978563772775985,17.33382934637136,37.89654208172193,32.768739106643785,Low Economic Risk,9383.299392289948,1.8808284113609888,20,11.438747618653194,10.612018269207693,Very Low Market Risk,18.52294228431081,Very Low Risk,0.6711434529011788,Low Risk / Low Return (SAFE)
COWANDILLA,965000.0,889994.3228406408,75005.67715935921,7.772609032057949,75005.67715935921,11.972789115646256,996551.4662555746,935506.0979276,1057596.8345835493,589.0,48.76373626373626,0.4938186813186813,0.5164319248826291,3.673009378421234,1455.0,3.269581995396332,-75005.67715935921,-8.4276579338124,Overvalued,37.44702422637539,31.913935830412036,95.5665326650935,17.470525187566988,55.614869148189904,46.507963451488365,Upper-Mid ($750k-$1M),2.847156254887478,Very Low Crime Risk,82.52947481243301,38.82919716936425,44.385130851810096,61.7905227273878,High Economic Risk,75005.67715935921,15.234271965455726,40,7.1067671664043734,21.870400577783382,Low Market Risk,36.123488355716816,Low Risk,0.08807313483224521,Low Risk / Low Return (SAFE)
CRAFERS,1368778.0,1430399.886155701,-61621.88615570101,-4.501963514587538,61621.88615570101,12.40912725499756,1607900.0282841022,1546854.6599561276,1668945.3966120768,1066.0,20.42850024912805,0.5734927752864972,0.6451414514145142,1.8265917226229456,2006.0,17.469745151083828,61621.88615570101,4.308018111027267,Fairly Valued,62.44465752184672,52.16953455006911,98.20657084390164,68.59592711682744,71.61183558908579,68.86766768928432,Premium (>$1M),0.8951310323184943,Very Low Crime Risk,31.40407288317256,21.979035243273955,28.388164410914214,27.97337989675131,Low Economic Risk,61621.88615570101,12.51081536744083,20,13.795709434274828,15.453253505545039,Very Low Market Risk,17.345879959180213,Very Low Risk,0.9522435113471911,Low Risk / Low Return (SAFE)
CRAFERS WEST,1155253.0,1187989.3194704312,-32736.31947043119,-2.833692660432926,32736.31947043119,12.004392103316832,1330600.215525187,1269554.8471972125,1391645.5838531617,1096.0,10.703363914373089,0.6001529051987767,0.6534195933456562,1.1476138751822649,1307.0,15.178252341711044,32736.31947043119,2.7556072208649174,Fairly Valued,59.39757953246127,48.90087078143879,99.17738448088096,71.81136120042872,76.96465709326174,68.34813834066475,Premium (>$1M),0.22516267883180657,Very Low Crime Risk,28.18863879957128,20.895292370889564,23.035342906738265,24.969975692400162,Low Economic Risk,32736.31947043119,6.632915215316908,20,10.258477594632652,12.217785484784926,Very Low Market Risk,14.996093746806608,Very Low Risk,0.9488724298543928,Low Risk / Low Return (SAFE)
CRAIGBURN FARM,1452500.0,1492236.0792117678,-39736.07921176776,-2.735702527488314,39736.07921176776,13.107024988213109,1687823.8349971855,1626778.466669211,1748869.20332516,1133.0,10.0,0.552258064516129,0.6645082962363416,0.9936953692430412,3099.0,16.201296729582477,39736.07921176776,2.662854742981234,Fairly Valued,59.21552461670969,50.36017630954615,99.39745967937604,75.77706323687032,67.34832986647378,68.33558587045258,Premium (>$1M),0.1767076703472018,Very Low Crime Risk,24.22293676312968,19.443601541989906,32.651670133526224,24.474882870867056,Low Economic Risk,39736.07921176776,8.057290554624842,20,15.182638946409345,14.018575958452274,Very Low Market Risk,15.094168928228143,Very Low Risk,1.0066563114772853,Low Risk / Low Return (SAFE)
CRAIGMORE,741500.0,682974.2914527319,58525.70854726806,7.892880451418484,58525.70854726806,19.66575091575092,817286.3144284409,756240.9461004663,878331.6827564155,682.0,39.656432748538016,0.320906432748538,0.5755860953920776,3.4738254480856967,10943.0,10.220676254678471,-58525.70854726806,-8.569240347653492,Overvalued,37.16912572692971,41.829214580018366,95.8513291081082,27.438370846730976,20.897543856561533,46.98381719737094,Mid-Range ($500k-$750k),2.2197506401224243,Very Low Crime Risk,72.56162915326902,31.084958040018705,79.10245614343847,61.42679321732782,High Economic Risk,58525.70854726806,11.880776738325366,20,3.4042905657251716,12.60338333676144,Very Low Market Risk,33.89999846805293,Low Risk,0.29285606599766373,Low Risk / Low Return (SAFE)
